,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1415,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Eggsmart,43.734886,-79.419632,Breakfast Spot
1416,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Nara Sushi,43.73377349763694,-79.41956007911853,Japanese Restaurant
1417,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Citywide Locksmiths Ltd.,43.72900674221667,-79.41854458884336,Locksmith
1418,Roselawn,43.7116948,-79.4169356,Ceiling Champions,43.71389073142895,-79.42070245742796,Home Service
1419,Roselawn,43.7116948,-79.4169356,Rosalind's Garden Oasis,43.71218888050602,-79.41197784736922,Garden
1420,"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.4113072,Kay Gardner Beltline Trail,43.698445835574525,-79.40687298774719,Trail
1421,"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.4113072,Nikko Sushi Japenese Restaurant,43.700443369880006,-79.40795690464067,Sushi Restaurant
1422,"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.4113072,Chimichanga,43.7003539650898,-79.40760497511373,Mexican Restaurant
1423,"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.4113072,Oliver jewelry,43.70037360267825,-79.4076437784668,Jewelry Store
1424,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Ezra's Pound,43.67515283323029,-79.40585846415303,Café
1425,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Roti Cuisine of India,43.67461834990478,-79.40824866273744,Indian Restaurant
1426,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Madame Boeuf And Flea,43.67524,-79.40662,Burger Joint
1427,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Big Crow,43.675896076491284,-79.40368028354095,BBQ Joint
1428,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Creeds Coffee Bar,43.67410020855885,-79.41083780404273,Coffee Shop
1429,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Jean Sibelius Square,43.67142628683921,-79.40883090368688,Park
1430,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Dish Cooking Studio,43.67406646467061,-79.4107635453081,Café
1431,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Fet Zun,43.675147,-79.406346,Middle Eastern Restaurant
1432,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Toronto Archives,43.67644734460629,-79.40750861881347,History Museum
1433,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Krispy Kreme Doughnut Cafe,43.674732,-79.40773,Donut Shop
1434,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,The Annex Hodgepodge,43.674975198818274,-79.40654256081908,Sandwich Place
1435,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Haute Coffee,43.675817902127925,-79.40279309076072,Café
1436,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Pour House,43.675640867179204,-79.40382084040043,Pub
1437,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Subway,43.675070588962015,-79.40687736441805,Sandwich Place
1438,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,LCBO,43.675344431726565,-79.40532725232431,Liquor Store
1439,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Martino's Pizza,43.67555992434719,-79.40355789179394,Pizza Place
1440,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Tim Hortons,43.67579963362535,-79.40353178302757,Coffee Shop
1441,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Subway,43.675650480511266,-79.41025463558196,Sandwich Place
1442,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Shoppers Drug Mart,43.674959,-79.407986,Pharmacy
1443,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Davenport Garden Centre,43.67585107911928,-79.4018936520866,Flower Shop
1444,"University of Toronto, Harbord",43.6626956,-79.4000493,Yasu,43.66283719650635,-79.40321739973975,Japanese Restaurant
1445,"University of Toronto, Harbord",43.6626956,-79.4000493,Piano Piano,43.66294872979362,-79.40289804116937,Italian Restaurant
1446,"University of Toronto, Harbord",43.6626956,-79.4000493,The Dessert Kitchen,43.66282317865166,-79.40274569154498,Dessert Shop
1447,"University of Toronto, Harbord",43.6626956,-79.4000493,Rasa,43.662756751275445,-79.40398803188654,Restaurant
1448,"University of Toronto, Harbord",43.6626956,-79.4000493,Sivananda Yoga Centre,43.6627536,-79.4029508,Yoga Studio
1449,"University of Toronto, Harbord",43.6626956,-79.4000493,Her Father's Cider Bar + Kitchen,43.66244824890102,-79.40470324675829,Beer Bar
1450,"University of Toronto, Harbord",43.6626956,-79.4000493,Almond Butterfly,43.66283554072087,-79.40336494731255,Bakery
1451,"University of Toronto, Harbord",43.6626956,-79.4000493,Harbord House,43.66246595195944,-79.40541041671369,Bar
1452,"University of Toronto, Harbord",43.6626956,-79.4000493,Cafe Cancan,43.662735486588865,-79.40344738555669,French Restaurant
1453,"University of Toronto, Harbord",43.6626956,-79.4000493,Akai Sushi,43.66246971191281,-79.40494572728848,Sushi Restaurant
1454,"University of Toronto, Harbord",43.6626956,-79.4000493,Athletic Centre,43.66248699305214,-79.40065676565847,College Gym
1455,"University of Toronto, Harbord",43.6626956,-79.4000493,Bakka Phoenix Books,43.662958633796144,-79.40260149079198,Bookstore
1456,"University of Toronto, Harbord",43.6626956,-79.4000493,Harbord Bakery & Calandria,43.662519096022976,-79.40444270567404,Bakery
1457,"University of Toronto, Harbord",43.6626956,-79.4000493,Innis Cafe,43.665401003815745,-79.39971478706231,Café
1458,"University of Toronto, Harbord",43.6626956,-79.4000493,FLOCK Rotisserie + Greens,43.66263716795857,-79.4037981720113,Comfort Food Restaurant
1459,"University of Toronto, Harbord",43.6626956,-79.4000493,Coach House Printing,43.66631964001284,-79.40027745050322,Bookstore
1460,"University of Toronto, Harbord",43.6626956,-79.4000493,Hart House Theatre,43.66357134217992,-79.3946163990837,Theater
1461,"University of Toronto, Harbord",43.6626956,-79.4000493,Gyubee,43.66708824997601,-79.4005710246546,Japanese Restaurant
1462,"University of Toronto, Harbord",43.6626956,-79.4000493,The Clubhouse,43.6582455666801,-79.39989387989043,Sandwich Place
1463,"University of Toronto, Harbord",43.6626956,-79.4000493,Red Fish Blue Fish Creative Cafe,43.662826909852434,-79.40281748771667,Café
1464,"University of Toronto, Harbord",43.6626956,-79.4000493,Second Cup,43.66355135916493,-79.40178748741704,Café
1465,"University of Toronto, Harbord",43.6626956,-79.4000493,RBC Royal Bank,43.66309939908409,-79.40259064752568,Bank
1466,"University of Toronto, Harbord",43.6626956,-79.4000493,A & C Games,43.66493880046117,-79.40319438893309,Video Game Store
1467,"University of Toronto, Harbord",43.6626956,-79.4000493,Innis Town Hall,43.66541957367295,-79.39954635185894,College Arts Building
1468,"University of Toronto, Harbord",43.6626956,-79.4000493,Second Cup Coffee Co.,43.66535,-79.398376,Café
1469,"University of Toronto, Harbord",43.6626956,-79.4000493,Magic Noodle,43.66272766027783,-79.4036022699349,Noodle House
1470,"University of Toronto, Harbord",43.6626956,-79.4000493,Charlie's Gallery,43.662809819602124,-79.40382164131282,Bar
1471,"University of Toronto, Harbord",43.6626956,-79.4000493,DT Bistro,43.662375,-79.405734,Café
1472,"University of Toronto, Harbord",43.6626956,-79.4000493,Smoke's Poutinerie/Weinerie,43.658258885790666,-79.40013635216246,Poutine Place
1473,"University of Toronto, Harbord",43.6626956,-79.4000493,The Beer Store,43.6653855,-79.4034771,Beer Store
1474,"University of Toronto, Harbord",43.6626956,-79.4000493,East of Brunswick,43.66560880777417,-79.40332426293872,Pub
1475,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Kid Icarus,43.653933260442265,-79.40171859012935,Arts & Crafts Store
1476,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Blackbird Baking Co,43.654897,-79.400619,Bakery
1477,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Seven Lives - Tacos y Mariscos,43.65441817160925,-79.40054467846261,Mexican Restaurant
1478,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,The Moonbean Cafe,43.65414662211733,-79.40018175516231,Café
1479,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Essence of Life Organics,43.65411067840614,-79.4004308758787,Organic Grocery
1480,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Jimmy's Coffee,43.65449315540114,-79.40131090393002,Café
1481,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Little Pebbles,43.654883,-79.400264,Coffee Shop
1482,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,FIKA Cafe,43.653560276835684,-79.40040209660836,Café
1483,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,El Rey,43.652764,-79.400048,Cocktail Bar
1484,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Grey Gardens,43.653479,-79.401427,Wine Bar
1485,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Kensington Food Market,43.654058473740236,-79.40037565547179,Farmers Market
1486,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Millie Creperie,43.654993860126034,-79.3998292732052,Dessert Shop
1487,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Global Cheese,43.65462257332082,-79.4006057130889,Cheese Shop
1488,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Hooked,43.6545853262614,-79.40174629702895,Fish Market
1489,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Banh Mi Nguyen Huong,43.653628006211044,-79.3983759881993,Vietnamese Restaurant
1490,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Cold Tea,43.65419313416817,-79.40107491108753,Bar
1491,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Thirsty and Miserable,43.65456533618983,-79.4015827891908,Beer Bar
1492,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Wafels and More,43.65465108367296,-79.40197747917576,Belgian Restaurant
1493,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Saigon Lotus Restaurant,43.654310800343325,-79.39922450076845,Vietnamese Restaurant
1494,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Torteria San Cosme,43.65470199390117,-79.40064636669985,Mexican Restaurant
1495,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Golden Patty,43.6546590586465,-79.4011788108254,Caribbean Restaurant
1496,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Carlos' House of Spice,43.654188111731344,-79.40190419262933,Gourmet Shop
1497,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Perola Supermarket,43.65489448176307,-79.40214642462199,Grocery Store
1498,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,King's Cafe,43.65427040798248,-79.40189703859198,Vegetarian / Vegan Restaurant
1499,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Handlebar,43.652898792690486,-79.40130476536174,Bar
1500,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Meeplemart,43.65162799198926,-79.39741037259144,Gaming Cafe
1501,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,FILM CAFE,43.65510856565147,-79.40234241534543,Comfort Food Restaurant
1502,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Hibiscus,43.655454254557085,-79.4024390910271,Vegetarian / Vegan Restaurant
1503,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Sonic Boom,43.650858882525974,-79.39698455156606,Record Shop
1504,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Maker Pizza,43.6504011331197,-79.39804047841302,Pizza Place
1505,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Poetry Jazz Cafe,43.654974536398164,-79.40237067545584,Jazz Club
1506,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Icha Tea 一茶間,43.65133601830261,-79.39736984238466,Tea Room
1507,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Buddha's Vegetarian,43.65190355922526,-79.40331176640306,Vegetarian / Vegan Restaurant
1508,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Bellevue Square Park,43.653610211432564,-79.40219872192313,Park
1509,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Greens Vegetarian Restaurant,43.652033704026216,-79.40238187213345,Vegetarian / Vegan Restaurant
1510,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Juicy Dumpling,43.652722483150555,-79.39849796387996,Dumpling Restaurant
1511,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,4 Life Natural Foods,43.6552749938635,-79.40237389544615,Farmers Market
1512,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,El Trompo,43.6558316709016,-79.40256072891863,Mexican Restaurant
1513,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Otto's Berlin Döner,43.65638733696026,-79.40278822246442,Doner Restaurant
1514,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Livelihood Cafe,43.655820905845346,-79.40262894753235,Café
1515,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Dark Horse Espresso Bar,43.65056381026066,-79.39701810600826,Coffee Shop
1516,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,I Deal Coffee,43.65505778213131,-79.40325401691655,Coffee Shop
1517,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Urban Herbivore,43.65619336278354,-79.40267323355785,Vegetarian / Vegan Restaurant
1518,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Hong Kong Island Bakery 香島西餅,43.653983146242595,-79.39850602955539,Bakery
1519,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Kanto,43.6521668804813,-79.40484262234281,Filipino Restaurant
1520,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Wanda's Pie in the Sky,43.656162824734984,-79.40263037274666,Bakery
1521,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Big Fat Burrito,43.65607191076809,-79.40258445136877,Burrito Place
1522,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Café Pamenar,43.65667776586101,-79.402821713777,Café
1523,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Market 707,43.652127706758996,-79.40484420479436,Food Court
1524,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Kensington Brewing Company,43.65654075339515,-79.40268640008452,Brewery
1525,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,A & C World,43.65740880302916,-79.39984655786655,Gaming Cafe
1526,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Hotel Ocho,43.649999794212526,-79.39660870907747,Hotel Bar
1527,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Nom Nom Nom Poutine & Crêpes,43.65211105018779,-79.40478604370892,Poutine Place
1528,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Alexandra Park,43.650582680667924,-79.40453778486872,Park
1529,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Gushi,43.65225817681606,-79.40488372625506,Japanese Restaurant
1530,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,金城超級市場 Lucky Moose Food Mart,43.65365148008927,-79.3944133930438,Grocery Store
1531,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Toronto Western Hospital,43.65343431584569,-79.40607359183444,Hospital
1532,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Kensington College Backpackers Hostel,43.65683749268775,-79.40320279537319,Bed & Breakfast
1533,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Tim Hortons,43.6533029125017,-79.4054567813873,Coffee Shop
1534,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Booster Juice,43.65365721,-79.40613631,Smoothie Shop
1535,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,KOS,43.65502568322186,-79.40335800214416,Breakfast Spot
1536,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Shoppers Drug Mart,43.653702,-79.406093,Pharmacy
1537,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Pho Tien,43.6528316250137,-79.40624186404881,Vietnamese Restaurant
1538,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,The Supermarket,43.656679898773774,-79.40295434688701,Bar
1539,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Billy Bishop Toronto City Airport (YTZ) (Billy Bishop Toronto City Airport),43.63168259661481,-79.3960334124689,Airport
1540,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Porter Lounge,43.63068,-79.395756,Airport Lounge
1541,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Toronto Harbour,43.63304549594827,-79.39648421332333,Harbor / Marina
1542,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Billy Bishop Café,43.63113165872724,-79.39613873448842,Airport Food Court
1543,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Air Canada Check-In Counter,43.631225969080035,-79.3959873701636,Airport Terminal
1544,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Gate 8,43.63153617968721,-79.39456989797382,Airport Gate
1545,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Balzac’s Coffee Roasters,43.631392,-79.395952,Coffee Shop
1546,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Market@416,43.631653,-79.39451,Bar
1547,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Crew Room,43.63135993598351,-79.39610738952823,Airport Lounge
